,ID,community,CPDB,NicheNet
4031,DSG2_EPHA7,False,False,True
4032,NPS_GLP2R,False,False,True
4033,CCL28_C5AR1,False,False,True
4034,DSG2_UNC5B,False,False,True
4035,LILRB2_FCAR,True,False,False
4036,DKK2_WNT3A,True,False,False
4037,INSL5_GRM7,True,False,True
4038,CXCL12_MTNR1A,True,False,True
4039,FAM19A5_S1PR2,False,True,False
4040,NPS_LPAR4,False,False,True
4041,CXCL3_C5AR1,False,False,True
4042,XCL2_NPSR1,False,False,True
4043,SST_TAS2R41,False,False,True
4044,GNAI2_AGTR2,True,False,False
4045,LTB_TNFRSF1A,True,False,True
4046,PKD1_CNGB1,False,False,True
4047,PMCH_TRHR,False,False,True
4048,PDGFC_PDGFRA,True,True,True
4049,EDN1_XCR1,False,False,True
4050,GCG_ADRB1,False,False,True
4051,INSL5_NMUR2,False,False,True
4052,HRAS_CAV1,True,False,False
4053,ITGA4_ITGB1,False,True,False
4054,RSPO3_LGR5,True,True,True
4055,WISP2_AR,False,False,True
4056,S100A1_TLR4,True,False,False
4057,COL4A3_CD93,True,False,False
4058,WNT8A_SFRP1,False,True,True
4059,PTHLH_RAMP2,True,False,True
4060,CCL28_P2RY14,False,False,True
4061,SST_NMUR2,False,False,True
4062,IL1F10_SIGIRR,True,False,False
4063,MEGF10_ABCA1,True,False,False
4064,CFC1_ACVR2B,False,True,False
4065,VEGFB_ADRB2,True,True,True
4066,PMCH_GRM1,False,False,True
4067,AVP_MC1R,False,False,True
4068,NOTUM_WNT10B,True,False,False
4069,BTC_ERBB3,True,True,True
4070,MDK_LRP1,True,True,True
4071,BMP4_FGFR4,False,False,True
4072,ITGB1_ITGA6,False,False,True
4073,NTS_HCRTR2,False,False,True
4074,HCRT_QRFPR,False,False,True
4075,THBS2_SDC4,True,False,False
4076,IL18_IL18R1,True,True,True
4077,CALM2_AQP6,True,False,False
4078,KDR_ENG,True,False,False
4079,HLA-DPA1_LAG3,True,False,False
4080,VWF_COL4A3,True,False,False
4081,AGT_CCKAR,False,False,True
4082,FGF7_PKD1,False,False,True
4083,COL2A1_ITGA3,True,False,True
4084,SPP1_ITGB6,True,False,False
4085,ITGAV_PLAUR,False,True,False
4086,CCL20_P2RY12,False,False,True
4087,GCG_LTB4R,False,False,True
4088,GAST_FFAR3,False,False,True
4089,NPY_CXCR3,False,False,True
4090,EFNB1_EPHA8,False,False,True
4091,CCL4_ACKR2,True,True,True
4092,LVRN_VSIG8,True,False,False
4093,TNFRSF8_DLL1,True,False,False
4094,F2_GCGR,False,False,True
4095,CXCL12_TAS2R60,False,False,True
4096,GREM2_GDF5,True,False,False
4097,CTGF_FGFR3,False,False,True
4098,CALCA_HTR7,False,False,True
4099,IL25_ESR2,False,False,True
4100,HLA-DRA_LAG3,True,False,False
4101,APP_PROKR1,False,False,True
4102,WNT2B_FZD5,True,True,False
4103,NPFF_TBXA2R,False,False,True
4104,PROK1_BDKRB1,False,False,True
4105,CORT_OPRM1,False,False,True
4106,F2_HCRTR2,False,False,True
4107,GZMA_F2R,True,False,False
4108,CDH1_TRPV1,False,False,True
4109,CXCL11_CCR10,False,False,True
4110,QRFP_BDKRB1,False,False,True
4111,NMB_NTSR2,False,False,True
4112,SHH_SMO,True,False,True
4113,NPFF_HRH1,False,False,True
4114,EDN2_HCRTR2,False,False,True
4115,HBEGF_EGFR,True,True,True
4116,PYY_C3AR1,False,False,True
4117,CD80_CTLA4,True,False,True
4118,TNFRSF6B_TNFSF14,False,True,False
4119,PPY_CXCR1,False,False,True
4120,POMC_NPSR1,False,False,True
4121,APLN_NMUR1,False,False,True
4122,CCL21_CHRM2,False,False,True
4123,ANXA1_VCAM1,False,False,True
4124,VIP_ADRB3,True,False,True
4125,WNT8A_FZD3,True,True,True
4126,PNOC_CXCR6,False,False,True
4127,C5_S1PR4,False,False,True
4128,C1QB_LRP1,True,False,False
4129,CCL21_DRD4,False,False,True
4130,COL10A1_ITGA10,False,True,False
4131,GCG_GPR65,False,False,True
4132,PYY_GALR2,False,False,True
4133,IL26_IL20RA,True,True,False
4134,FSHB_HTR6,False,False,True
4135,TJP2_CLDN7,True,False,False
4136,NMS_CCR10,False,False,True
4137,GPC4_IGDCC4,True,False,False
4138,TNFSF9_TRAF2,True,False,True
4139,RLN3_TAS2R4,False,False,True
4140,UCN3_CRHR2,True,True,True
4141,CCL20_GALR2,False,False,True
4142,EGF_CAV1,True,False,False
4143,GUCA1B_GUCY2D,True,False,False
4144,NMB_GPR4,False,False,True
4145,COL1A1_ITGA1,True,True,True
4146,HAPLN1_MICA,True,False,False
4147,UTS2B_LPAR2,False,False,True
4148,CXCL3_TAS2R38,False,False,True
4149,CXCL9_DRD2,False,False,True
4150,ADCYAP1_VIPR1,True,True,True
4151,FRZB_MYOC,True,False,False
4152,GDF9_ORAI2,True,False,False
4153,GIP_PTGER2,False,False,True
4154,SLURP2_CHRNA7,True,False,False
4155,SIGLEC6_KIR2DL4,True,False,False
4156,PTPRT_NRXN3,False,False,True
4157,KNG1_CCR1,False,False,True
4158,CXCL13_GALR1,False,False,True
4159,PF4_GABBR2,False,False,True
4160,KNG1_HRH1,False,False,True
4161,TAC1_CCKBR,False,False,True
4162,POMC_PTGER3,False,False,True
4163,FGF10_PIK3CB,False,False,True
4164,C5_ADRA2A,True,False,True
4165,CCL19_RXFP4,False,False,True
4166,CALM3_SCN4A,True,False,False
4167,APLN_DRD3,False,False,True
4168,C5_C3AR1,False,False,True
4169,GHRH_CALCRL,False,False,True
4170,IGF1_ITGA6,False,True,False
4171,PF4_NPY2R,False,False,True
4172,SIRPG_CD47,False,True,False
4173,EPHA5_FGFR1,True,False,False
4174,LAMB1_ITGB4,True,False,True
4175,NPS_PTH1R,True,False,True
4176,CXCL2_CXCR4,False,False,True
4177,THBS2_ITGAV,True,False,False
4178,HSPA8_LDLR,True,False,False
4179,VEGFB_FAT1,False,False,True
4180,SEMA4A_PLXND1,False,True,False
4181,WNT2_SFRP4,False,True,False
4182,KNG1_CCR3,False,False,True
4183,SEMA6B_PLXNA4,True,False,False
4184,GHRL_HTR2A,False,False,True
4185,F13A1_ITGB1,True,False,False
4186,OSM_OSMR,True,True,True
4187,QRFP_GPR4,False,False,True
4188,CXCL5_SSTR1,False,False,True
4189,LAMB1_CD151,True,False,False
4190,NCAM1_CLEC14A,True,False,False
4191,COL4A6_GP6,True,False,False
4192,EGF_CD3G,False,False,True
4193,UTS2_PTAFR,False,False,True
4194,ALDH1A1_RARA,False,True,False
4195,RLN3_DRD5,False,False,True
4196,PF4_CCR5,False,False,True
4197,SLURP1_CHRNG,True,False,False
4198,AFDN_NRXN2,True,False,False
4199,HSD17B3_AR,False,True,False
4200,SFRP1_WNT5B,False,True,False
4201,PMCH_NMUR1,False,False,True
4202,SEMA3B_NRP1,True,False,True
4203,TRH_P2RY2,False,False,True
4204,SAA1_S1PR1,False,False,True
4205,RLN3_CALCRL,False,False,True
4206,NPS_EDNRB,False,False,True
4207,GAST_GRPR,False,False,True
4208,NLGN2_MDGA1,True,False,False
4209,CDH2_PTPRB,False,False,True
4210,TAC3_TACR1,True,False,True
4211,SST_TAS2R13,False,False,True
4212,CXCL9_TAS2R10,False,False,True
4213,ALDH1A1_RARB,False,True,False
4214,NPY_NMUR2,False,False,True
4215,TJP3_CLDN7,True,False,False
4216,CCL27_P2RY13,False,False,True
4217,GHRL_LPAR2,False,False,True
4218,HCRT_HLA-DQB1,False,False,True
4219,GCG_CASR,False,False,True
4220,LAMA5_ITGA3,True,False,False
4221,CXCL13_ADORA3,False,False,True
4222,NXPH3_NRXN3,True,False,True
4223,IL7R_CRLF2,False,True,False
4224,FST_NODAL,True,False,False
4225,NLGN1_NRXN1,True,False,True
4226,CGA_GIPR,False,False,True
4227,DLL4_NOTCH3,True,True,True
4228,CCL20_NMUR1,False,False,True
4229,RLN3_CXCR4,False,False,True
4230,ITGB2_ITGAM,False,True,True
4231,SAA1_P2RY14,False,False,True
4232,NPB_HTR5A,False,False,True
4233,PYY_GPR83,True,False,False
4234,AGT_SSTR1,False,False,True
4235,MET_RET,True,False,False
4236,F2_CHRM1,False,False,True
4237,VEGFC_KDR,True,True,True
4238,SIRPB2_CD47,True,False,False
4239,BMP10_BMPR1B,True,False,True
4240,PPBP_S1PR1,False,False,True
4241,RLN3_TAS2R41,False,False,True
4242,KLRF1_CLEC2B,False,True,False
4243,CCL3L3_CCR5,False,False,True
4244,RTN4_GJB2,True,False,False
4245,GHRL_CHRM3,False,False,True
4246,MDK_SORL1,True,True,False
4247,NTN1_DSCAM,True,True,False
4248,ITGB4_ITGA6,False,True,False
4249,COL18A1_ITGA1,False,True,False
4250,F2_GP5,False,False,True
4251,CCL5_CHRM2,False,False,True
4252,QRFP_LTB4R,False,False,True
4253,CCL5_OPRM1,False,False,True
4254,LGALS3_GPR55,False,False,True
4255,IGFBP1_IGF2,True,False,False
4256,OXT_OPN4,False,False,True
4257,KISS1_AVPR1A,False,False,True
4258,CXCL3_FPR2,False,False,True
4259,MET_CD151,True,False,False
4260,WNT11_FZD8,True,True,False
4261,APOB_GPC1,False,False,True
4262,FNDC5_ITGAV,True,False,False
4263,CCK_TRHR,False,False,True
4264,RLN3_C3AR1,False,False,True
4265,ICAM2_ITGAM,True,False,True
4266,TJP1_CLDN3,True,False,False
4267,MELTF_PLG,True,False,False
4268,NPW_OPRD1,False,False,True
4269,TAC3_GHSR,False,False,True
4270,FAM126B_ENG,True,False,False
4271,SST_LPAR3,False,False,True
4272,CXCL2_S1PR1,False,False,True
4273,GNRH1_ADRA1B,False,False,True
4274,IL5_NR3C1,False,True,False
4275,EFNA4_PDGFRB,True,False,False
4276,CELSR1_FZD1,False,False,True
4277,CXCL5_ADRA2B,False,False,True
4278,CSF2_NR3C1,False,True,False
4279,PROK1_TACR2,False,False,True
4280,POMC_CXCR2,False,False,True
4281,LAMA3_SV2B,True,False,False
4282,CXCL6_GABBR1,False,False,True
4283,CCL21_P2RY13,False,False,True
4284,PTH2_ADRB3,True,False,False
4285,MYOC_FZD3,True,False,False
4286,PPBP_GRM6,False,False,True
4287,CALM3_ABCA1,True,False,False
4288,TJP3_CLDN3,True,False,False
4289,LHB_PTGER2,False,False,True
4290,BSG_SELE,True,False,False
4291,PF4_C5AR1,False,False,True
4292,APP_TACR1,False,False,True
4293,TNFSF14_TRAF2,False,False,True
4294,GRP_GPR65,False,False,True
4295,ITGB1_IGF1R,False,False,True
4296,MET_PLXNB3,True,False,False
4297,PNOC_PTGDR2,False,False,True
4298,HLA-DRB4_LAG3,True,False,False
4299,GCG_LPAR4,False,False,True
4300,CCL28_GRM3,False,False,True
4301,HTR6_ATXN10,True,False,False
4302,CRH_TAAR1,False,False,True
4303,ADIPOQ_GPR42,True,True,False
4304,CCR1_PRNP,True,False,False
4305,COL9A1_ITGA10,False,True,False
4306,CCL25_CNR1,False,False,True
4307,GRP_CYSLTR1,False,False,True
4308,CXCL12_LPAR1,False,False,True
4309,ECM1_CACHD1,True,False,False
4310,TAC3_TACR3,True,True,True
4311,CXCR6_CXCL16,False,True,False
4312,TNFRSF11B_ACE2,True,False,False
4313,CCL19_RXFP3,False,False,True
4314,CCL19_CCR10,True,False,True
4315,FGF3_FGFR4,True,False,True
4316,APLN_OPRL1,False,False,True
4317,ADCYAP1_DRD5,False,False,True
4318,WNT10A_LRP6,True,True,True
4319,CXCL2_S1PR5,False,False,True
4320,FSHB_GPR150,False,False,True
4321,MPIG6B_IL1RL1,True,False,False
4322,PNOC_GRM3,False,False,True
4323,DBH_ADRA2C,False,True,False
4324,VIP_ADORA2A,False,False,True
4325,APLN_SSTR5,False,False,True
4326,IL17F_IL17RC,True,True,True
4327,CORT_ADORA1,False,False,True
4328,PDYN_GRM8,False,False,True
4329,UTS2_CHRM5,False,False,True
4330,APOA1_PCDH1,False,False,True
4331,SAA1_MTNR1A,True,False,True
4332,ADAM23_ITGA5,True,False,True
4333,SFTPD_TLR4,True,False,False
4334,ADAM17_GHR,False,False,True
4335,CXCL6_ADORA1,False,False,True
4336,ADRA2B_GNAI2,True,False,False
4337,IL11_IL6R,True,False,False
4338,TDGF1_ACVR1B,True,True,True
4339,CCL11_ACKR2,True,True,True
4340,TNFRSF11A_PDCD1LG2,True,False,False
4341,FGF14_FGFR4,True,False,True
4342,WNT4_FZD9,True,True,False
4343,ADM2_HRH2,False,False,True
4344,CCL20_CCR6,True,True,True
4345,RSPO4_WNT3A,True,False,False
4346,LGALS9_SORL1,False,True,False
4347,C5_CCR1,False,False,True
4348,CXCL13_S1PR5,False,False,True
4349,SMAP1_ENG,True,False,False
4350,PPY_GABBR1,False,False,True
4351,KISS1_KISS1R,True,True,True
4352,PDYN_CCR3,False,False,True
4353,INS_LILRB1,True,True,False
4354,NMB_TACR1,False,False,True
4355,COL6A2_ITGAV,True,False,False
4356,IL1RN_IL1RL2,True,False,False
4357,WNT5A_RYK,True,True,True
4358,APOB_SCARF1,False,False,True
4359,HLA-DRA_CD4,True,False,True
4360,PMCH_NTSR2,False,False,True
4361,CD14_PLXND1,True,False,False
4362,TYK2_IFNAR2,True,False,False
4363,JAG2_ROR2,False,False,True
4364,MICB_HCST,True,False,False
4365,CXCL10_TAS2R38,False,False,True
4366,XCL2_KISS1R,False,False,True
4367,NMS_EDNRA,False,False,True
4368,DMP1_PHEX,True,False,False
4369,CCL21_ACKR2,True,False,True
4370,NPFF_QRFPR,False,False,True
4371,IL16_KCNJ15,True,False,True
4372,ADCYAP1_MC5R,False,False,True
4373,CXCL2_SSTR1,False,False,True
4374,CCL20_C3AR1,False,False,True
4375,PTPRM_CDH4,False,False,True
4376,LHB_RAMP1,False,False,True
4377,CXCL6_OPRK1,False,False,True
4378,HMGB1_NTRK1,False,False,True
4379,CCL20_HTR1F,False,False,True
4380,GRP_EDNRB,False,False,True
4381,GP1BA_ITGAM,False,True,False
4382,UTS2B_HTR2A,False,False,True
4383,COL6A5_ITGA1,False,True,False
4384,C3_MTNR1A,True,False,True
4385,SERPINF1_WNT3,True,False,False
4386,AVP_NMBR,False,False,True
4387,PYY_LPAR5,False,False,True
4388,PNOC_OPRM1,False,False,True
4389,NTNG2_LRRC4,True,False,False
4390,CALM1_SCN4A,True,False,False
4391,TG_THRB,False,True,False
4392,NMU_F2RL2,False,False,True
4393,KNG1_MTNR1A,True,False,True
4394,CCL19_HRH3,False,False,True
4395,XCL2_NMUR1,False,False,True
4396,MICA_KLRK1,True,True,False
4397,LHB_FSHR,False,False,True
4398,ICAM5_RET,False,False,True
4399,CCL13_CXCR3,True,False,True
4400,ITGA3_CD151,True,False,False
4401,FGF21_FGFR3,True,False,False
4402,NPPA_NPR3,True,True,True
4403,VWF_ITGA9,True,False,False
4404,AR_EGFR,True,False,False
4405,LEFTY2_TDGF1,False,True,False
4406,COL4A2_ITGB5,True,False,False
4407,INSL5_CCR5,False,False,True
4408,CHRD_BMP6,True,False,False
4409,EFEMP2_PLSCR4,True,False,False
4410,VWF_ITGB3,True,True,True
4411,CCK_FPR2,False,False,True
4412,PNMT_ADRA2B,False,True,False
4413,PPY_NPY6R,True,False,False
4414,RLN3_DRD3,False,False,True
4415,WNT10B_FZD5,True,False,True
4416,PPY_SSTR3,False,False,True
4417,CXCL16_BDKRB2,False,False,True
4418,PTH_SCTR,False,False,True
4419,TGFB3_ACVRL1,True,False,True
4420,ANGPTL4_TIE1,True,False,False
4421,CGA_MC5R,False,False,True
4422,CGN_TGFBR2,True,False,False
4423,MOG_LILRA6,True,False,False
4424,GNRH1_FFAR3,False,False,True
4425,UTS2B_CYSLTR1,False,False,True
4426,NPFF_HTR2C,False,False,True
4427,C5_APLNR,False,False,True
4428,CALCB_RAMP1,True,True,True
4429,KIR2DS5_IGSF21,True,False,False
4430,INSL5_RXFP2,True,False,False
4431,CORT_CCR1,False,False,True
4432,CYR61_ITGAM,False,False,True
4433,FGF9_FGFR2,True,True,True
4434,HLA-DRB1_CR2,True,False,False
4435,GSTP1_LRP5,False,False,True
4436,ANXA1_HCRTR1,False,False,True
4437,KNG1_SSTR1,False,False,True
4438,GAS1_SHH,False,True,False
4439,GAL_ADORA1,False,False,True
4440,CELSR3_RYK,False,False,True
4441,CCL8_CCR4,True,False,False
4442,CXCL3_CXCR1,True,True,True
4443,GCG_TBXA2R,False,False,True
4444,NMS_GALR3,False,False,True
4445,CALCA_GLP2R,False,False,True
4446,PTH_GLP1R,False,False,True
4447,SFRP5_WNT9B,True,True,False
4448,THBS2_ITGA6,True,False,False
4449,LGALS3BP_CD33,True,False,False
4450,APP_CD36,False,False,True
4451,EDN3_FPR2,False,False,True
4452,EFNB3_EPHA2,False,False,True
4453,APOA1_LDLR,True,False,True
4454,SLURP1_CHRNA1,True,False,False
4455,CCL5_NPY1R,False,False,True
4456,POMC_ADORA3,False,False,True
4457,APP_ACKR3,False,False,True
4458,INHBA_ACVR2A,True,True,True
4459,PDYN_C5AR1,False,False,True
4460,NTM_VSIG8,True,False,False
4461,DYM_ERBB2,True,False,False
4462,CXCL12_APLNR,False,False,True
4463,F9_GP1BA,False,False,True
4464,LAMA2_ITGB4,True,False,True
4465,NMU_OPRL1,False,False,True
4466,IAPP_GIPR,False,False,True
4467,PYY_GRM2,False,False,True
4468,AVP_MC4R,False,False,True
4469,CCL11_DPP4,True,True,False
4470,CCL28_FPR1,False,False,True
4471,UTS2B_LTB4R2,False,False,True
4472,NODAL_ACVR1C,True,True,True
4473,SEMA6D_PLXNC1,True,False,False
4474,NRTN_GFRA3,True,False,True
4475,CALR_EGFR,False,False,True
4476,FGB_TLR4,True,False,False
4477,NMS_GRM4,False,False,True
4478,PDYN_TAS2R4,False,False,True
4479,HMGB2_NTRK1,False,False,True
4480,PMCH_OPRK1,False,False,True
4481,IFNW1_IFNAR1,True,True,True
4482,LAMC3_ITGA7,True,False,True
4483,FGF20_FGFR2,True,False,True
4484,CXCL3_NPY4R,False,False,True
4485,NPY_S1PR1,False,False,True
4486,WNT3_PTPRO,False,False,True
4487,CCL21_GPR17,False,False,True
4488,LTA_TRAF2,False,False,True
4489,CXCL5_NPBWR1,False,False,True
4490,OXT_CHRM5,False,False,True
4491,SST_HTR5A,False,False,True
4492,SHANK2_CFTR,True,False,False
4493,RGMA_HJV,True,False,False
4494,FGFR2_NECTIN1,False,True,False
4495,ITGB1_CD151,True,False,True
4496,NMU_GALR3,False,False,True
4497,PIK3CB_IL5RA,False,False,True
4498,INHBE_ACVR1B,True,False,True
4499,GNRH1_GHSR,False,False,True
4500,LRRC4B_PTPRD,True,False,False
4501,THBS3_ITGB3,True,False,False
4502,PTPRC_ITGAL,False,False,True
4503,SEMA6A_NRP1,False,True,False
4504,COL6A3_ITGA9,True,False,False
4505,C5_CCR10,False,False,True
4506,GNRH1_HTR2B,False,False,True
4507,TNF_NEO1,False,False,True
4508,CXCL11_CCR3,True,False,True
4509,TRH_EDNRA,False,False,True
4510,CDH2_LRP6,False,False,True
4511,INSL3_TSHR,True,False,True
4512,TIGIT_CD226,False,False,True
4513,BMP4_ACVRL1,True,False,False
4514,PTH_HRH2,False,False,True
4515,CXCL16_ADORA3,False,False,True
4516,CNTF_CRLF1,True,False,True
4517,CCL5_HCAR1,False,False,True
4518,CCL27_CASR,False,False,True
4519,F2_FPR2,False,False,True
4520,NMU_HRH3,False,False,True
4521,CCL5_PTGER3,False,False,True
4522,F2_CASR,False,False,True
4523,ADM2_PTH1R,True,False,True
4524,EFNA2_EPHA8,True,True,True
4525,HSD17B1_ESR1,False,True,False
4526,PROK2_EDNRB,False,False,True
4527,GAST_GHSR,False,False,True
4528,AGT_P2RY2,False,False,True
4529,XCL1_CASR,False,False,True
4530,APLN_LPAR1,False,False,True
4531,CADM4_ITGB4,False,False,True
4532,LHB_GIPR,False,False,True
4533,FGF3_FGFR3,True,True,True
4534,YARS_VCAM1,False,False,True
4535,NTN1_NOTCH2,False,False,True
4536,APLN_GPR17,False,False,True
4537,CCL28_GRM4,False,False,True
4538,CGA_GPBAR1,False,False,True
4539,CXCL2_GABBR1,False,False,True
4540,CORT_TAS2R3,False,False,True
4541,FSHB_VIPR1,True,False,True
4542,ADM_GHRHR,False,False,True
4543,PECAM1_CXCR4,False,False,True
4544,F2_LPAR6,False,False,True
4545,COL8A1_ITGA10,False,True,False
4546,CD200_CD200R1,True,True,True
4547,FGA_ITGA5,True,False,False
4548,ANOS1_FGFR1,True,False,False
4549,WNT5A_FZD10,True,True,False
4550,KNG1_XCR1,False,False,True
4551,CCL27_FPR2,False,False,True
4552,ZP3_CHRNA7,True,False,False
4553,TNR_ITGA8,True,False,False
4554,GHRL_GNRHR,False,False,True
4555,FAT1_FAS,False,False,True
4556,CXCL16_TAS2R13,False,False,True
4557,CADM3_CADM1,False,True,True
4558,CXCL13_GABBR1,False,False,True
4559,SCT_DRD5,False,False,True
4560,TAC1_OPRD1,False,False,True
4561,WNT3_FZD4,True,True,True
4562,EFNB2_EPHB2,True,True,True
4563,MET_ITGA6,True,False,False
4564,EFNA2_EPHB4,False,False,True
4565,PROK1_LPAR1,False,False,True
4566,CXCL11_TAS2R7,False,False,True
4567,EDN2_F2RL2,False,False,True
4568,CXCL2_ADORA3,False,False,True
4569,ADRB2_SLC52A2,True,False,False
4570,CXCL9_P2RY13,False,False,True
4571,SLURP1_CHRNB1,True,False,False
4572,PPY_CCR8,False,False,True
4573,NPS_PROKR1,False,False,True
4574,INSL5_CCR4,False,False,True
4575,CCN1_CAV1,True,False,False
4576,PYY_TAS2R60,False,False,True
4577,PIGR_SIGLEC10,True,False,False
4578,CGA_VIPR2,False,False,True
4579,CXCL11_CNR1,False,False,True
4580,HSP90AA1_ERBB2,True,False,False
4581,PMCH_TAS2R40,False,False,True
4582,LAMC2_COL17A1,True,False,False
4583,RET_RACK1,False,False,True
4584,PDYN_AGTR2,False,False,True
4585,GIP_VIPR2,False,False,True
4586,APLN_HTR1D,False,False,True
4587,TNF_PIK3CB,False,False,True
4588,OXT_CHRM1,False,False,True
4589,F2_THBD,True,True,True
4590,CD22_PTPRC,True,False,False
4591,RSPO4_LGR4,True,True,True
4592,POMC_CXCR1,False,False,True
4593,PTPRM_PTPRK,False,False,True
4594,UTS2B_CASR,False,False,True
4595,LHB_PTGDR,False,False,True
4596,AFDN_F11R,True,False,False
4597,NMS_HTR5A,False,False,True
4598,PLAUR_ITGB1,False,True,False
4599,TGFB2_TGFBR3,True,True,True
4600,EFNB1_EPHA6,True,False,True
4601,EPHA1_FGFR1,True,False,False
4602,NCSTN_LRP8,True,False,False
4603,SST_CNR2,False,False,True
4604,APLN_TAS2R40,False,False,True
4605,PDYN_PTGER3,False,False,True
4606,CYP17A1_AR,False,True,False
4607,ADIPOQ_CD200R1,False,True,False
4608,SYK_FCGR2A,True,False,False
4609,FSTL5_CHL1,True,False,False
4610,C5_CXCR6,False,False,True
4611,OLFM2_ROBO2,True,False,False
4612,HCRT_P2RY1,False,False,True
4613,WISP3_SORL1,False,True,True
4614,PMCH_CNR2,False,False,True
4615,NMS_F2RL2,False,False,True
4616,NFASC_CNTNAP1,False,False,True
4617,ADCYAP1_RXFP2,False,False,True
4618,NPY_HTR1F,False,False,True
4619,GAST_P2RY10,False,False,True
4620,COL1A2_ITGB8,True,False,False
4621,POMC_NPBWR1,False,False,True
4622,XCL2_HRH1,False,False,True
4623,PNOC_NMUR1,False,False,True
4624,GAL_P2RY12,False,False,True
4625,BMP1_ADRA1A,False,False,True
4626,NPW_BDKRB2,False,False,True
4627,CSF3R_IGSF21,True,False,False
4628,UBA52_LRP2,True,False,False
4629,WNT5A_SFRP2,False,True,False
4630,APP_CD74,True,True,False
4631,CXCL12_BDKRB1,False,False,True
4632,LPL_VLDLR,True,False,False
4633,ADAM15_ITGA9,True,False,True
4634,XCL1_FPR2,False,False,True
4635,HEBP1_C3AR1,False,False,True
4636,OMD_ITGB3,False,True,False
4637,SERPINF1_PLXDC1,True,False,False
4638,HCST_ULBP1,False,True,False
4639,APOE_SDC2,True,False,True
4640,CXCL10_GABBR1,False,False,True
4641,HLA-DRA_CR2,True,False,False
4642,HCRT_OPN4,False,False,True
4643,PROK1_XCR1,False,False,True
4644,ESAM_ESAM,False,False,True
4645,TCTN1_CEP290,True,False,False
4646,LILRB2_HLA-G,False,True,False
4647,SAA1_GRM3,False,False,True
4648,F11R_ITGB2,False,True,True
4649,EFNB3_SDC2,False,False,True
4650,TPSB2_F2RL1,True,False,False
4651,WNT9A_PTK7,False,False,True
4652,APOC1_VLDLR,True,False,False
4653,ITGB2_ITGAD,False,False,True
4654,RPS27A_TLR4,True,False,False
4655,ITGA7_CD151,True,False,False
4656,AGT_OPRL1,False,False,True
4657,CXCL13_CXCR4,False,False,True
4658,APLN_CCR6,False,False,True
4659,GCG_SCTR,False,False,True
4660,PRL_ERBB4,False,False,True
4661,FGF2_FGFR2,True,True,True
4662,TRH_BDKRB2,False,False,True
4663,CCL17_ACKR1,True,True,True
4664,TGFA_ADAM17,True,False,False
4665,CCL20_CCR5,False,False,True
4666,CD36_TLR4,True,False,False
4667,FDXR_NR1I2,False,True,False
4668,LAMB2_ITGB8,True,False,False
4669,LCN2_LRP2,True,False,False
4670,RABEP1_KCNH1,False,False,True
4671,LAMA5_ITGB1,True,False,False
4672,PMCH_P2RY4,False,False,True
4673,TGFBR1_ENG,True,False,False
4674,POMC_CCR1,False,False,True
4675,SFRP1_FZD6,True,False,False
4676,EGF_ERBB3,True,False,True
4677,IL18_IL1RL2,True,False,True
4678,CCL20_S1PR5,False,False,True
4679,EGF_IGF2R,False,False,True
4680,VEGFC_NRP1,False,False,True
4681,NPY_HTR1B,False,False,True
4682,XCL1_OPN4,False,False,True
4683,COPA_CD74,True,True,False
4684,PGLYRP1_TREM1,True,False,True
4685,UTS2_GPRC6A,False,False,True
4686,CXCL2_GRM3,False,False,True
4687,MOG_SIGLEC6,True,False,False
4688,CXCL2_DRD3,False,False,True
4689,FRZB_WNT7A,True,True,False
4690,HSP90AA1_FGFR3,True,False,False
4691,CCL20_TAS2R40,False,False,True
4692,PSG5_TNFRSF12A,True,False,False
4693,CXCL10_TAS2R60,False,False,True
4694,ADAM10_GPNMB,True,False,False
4695,PMCH_SSTR4,False,False,True
4696,POMC_ACKR3,False,False,True
4697,GPI_ATP5B,False,False,True
4698,PDYN_HTR1D,False,False,True
4699,HLA-A_CD8A,True,False,True
4700,NPY_LPAR2,False,False,True
4701,NTN1_NOTCH1,False,False,True
4702,XCL2_HCRTR2,False,False,True
4703,CGA_CRHR1,False,False,True
4704,HEBP1_GALR2,False,False,True
4705,GIP_TSHR,True,False,True
4706,ITGB1_ITGA1,False,False,True
4707,ADM_GPR27,False,False,True
4708,COL1A2_ITGB3,True,False,False
4709,IL20RA_CLEC14A,True,False,False
4710,WNT7B_FZD6,True,True,False
4711,GGT1_CYSLTR2,False,True,False
4712,CCL3L3_ACKR4,False,False,True
4713,GCG_CRHR1,False,False,True
4714,SCT_PTH2R,False,False,True
4715,PYY_GRM4,False,False,True
4716,GDF3_ACVR2B,True,True,False
4717,GIP_GPR20,True,False,True
4718,IL17RD_FGFR1,True,False,False
4719,WIF1_WNT7B,True,True,False
4720,ADM_CRHR2,False,False,True
4721,CORT_TAS2R4,False,False,True
4722,CRLF1_IL6ST,True,False,True
4723,QRFP_TRHR,False,False,True
4724,GCG_GHSR,False,False,True
4725,PNOC_CXCR4,False,False,True
4726,DSG2_DAB2,False,False,True
4727,LTC4S_CYSLTR1,False,True,False
4728,HLA-A_LILRA1,True,False,False
4729,FGFRL1_GP6,True,False,False
4730,TNC_ITGA2B,True,False,False
4731,CXCL6_GPR55,False,False,True
4732,CXCL3_GALR1,False,False,True
4733,KL_IGF1R,False,False,True
4734,CCL19_CNR2,False,False,True
